"ruleCode","severity","title","url","status"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://books.toscrape.com","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://books.toscrape.com/index.html","OPEN"
